353;166;103;239;land;false;plains;1
354;244;237;28;land;false;plains;1
355;221;90;215;land;false;plains;1
356;219;156;218;land;false;plains;1
357;158;227;192;land;false;plains;1
358;121;172;253;land;false;plains;1
359;212;241;101;land;true;plains;1
360;243;112;220;land;true;plains;1
361;246;205;142;land;false;plains;1
362;192;225;202;land;false;plains;1
363;82;190;247;land;false;plains;1
364;250;175;150;land;false;plains;1
365;244;241;38;land;false;plains;1
366;136;241;124;land;false;plains;1
367;231;236;208;land;false;plains;1
368;177;209;152;land;false;plains;1
369;230;244;229;land;false;plains;1
370;193;160;179;land;false;plains;1
371;220;154;169;land;false;plains;1
372;247;171;122;land;true;plains;1
373;238;129;177;land;false;plains;1
374;247;248;136;land;false;plains;1
375;216;223;107;land;false;plains;1
376;212;243;176;land;false;plains;1
377;201;163;176;land;true;plains;1
378;204;196;113;land;false;plains;1
379;242;246;48;land;false;plains;1
380;135;253;168;land;false;plains;1
381;221;170;229;land;true;plains;1
382;216;162;173;land;false;plains;1
383;196;153;249;land;false;plains;1
384;183;248;185;land;false;plains;1
385;142;220;173;land;false;plains;1
386;93;221;229;land;false;plains;1
387;119;234;223;land;true;plains;1
388;179;123;219;land;false;plains;1
389;205;193;126;land;false;plains;1
390;203;186;139;land;true;plains;1
391;234;227;215;land;false;plains;1
392;228;121;159;land;true;plains;1
393;164;252;205;land;false;plains;1
394;134;244;164;land;false;plains;1
395;226;252;202;land;false;plains;1
396;151;202;190;land;true;plains;1
397;251;147;174;land;false;plains;1
398;229;210;84;land;true;plains;1
399;243;206;56;land;false;plains;1
400;242;112;224;land;false;plains;1
401;185;182;243;land;false;plains;1
402;247;240;39;land;false;plains;1
403;211;216;137;land;false;plains;1
404;254;75;194;land;false;plains;1
405;81;215;252;land;false;plains;1
406;211;164;191;land;false;plains;1
407;225;246;94;land;false;plains;1
408;190;178;148;land;false;plains;1
409;189;249;100;land;false;plains;1
410;252;181;220;land;false;plains;1
411;243;235;218;land;false;plains;1
412;171;171;164;land;false;plains;1
413;244;240;89;land;false;plains;1
414;177;132;253;land;false;plains;1
415;91;212;225;land;false;plains;1
416;131;183;192;land;true;plains;1
417;198;245;184;land;false;plains;1
418;219;236;147;land;false;plains;1
419;247;157;231;land;false;plains;1
420;38;230;248;land;false;plains;1
421;219;88;231;land;true;plains;1
422;126;224;250;land;false;plains;1
423;197;106;254;land;false;plains;1
424;222;168;240;land;false;plains;1
425;175;185;155;land;false;plains;1
426;224;201;82;land;false;plains;1
427;169;223;246;land;false;plains;1
428;248;189;216;land;false;plains;1
429;202;233;134;land;false;plains;1
430;232;197;205;land;false;plains;1
431;220;167;118;land;false;plains;1
432;162;238;141;land;false;plains;1
433;233;214;167;land;false;plains;1
434;177;210;156;land;false;plains;1
435;251;31;235;land;false;plains;1
436;123;200;212;land;false;plains;1
437;207;115;183;land;false;plains;1
438;158;227;198;land;false;plains;1
439;245;209;224;land;true;plains;1
440;187;198;117;land;false;plains;1
441;160;209;242;land;false;plains;1
442;197;130;207;land;false;plains;1
443;186;252;190;land;false;plains;1
444;181;219;130;land;true;plains;1
445;207;146;193;land;false;plains;1
446;162;218;245;land;false;plains;1
447;251;134;188;land;false;plains;1
448;184;247;123;land;false;plains;1
449;163;161;177;land;false;plains;1
450;85;233;218;land;false;plains;1
451;196;110;196;land;true;plains;1
452;80;249;235;land;false;plains;1
453;229;182;218;land;false;plains;1
454;140;207;204;land;false;plains;1
455;162;183;195;land;false;plains;1
456;210;200;117;land;false;plains;1
457;154;161;231;land;false;plains;1
458;231;248;28;land;false;plains;1
459;172;254;134;land;false;plains;1
460;244;116;215;land;true;plains;1
461;203;188;129;land;false;plains;1
462;183;198;174;land;false;plains;1
463;203;170;228;land;false;plains;1
464;186;251;180;land;false;plains;1
465;141;252;161;land;true;plains;1
466;185;187;184;land;true;plains;1
467;199;248;195;land;false;plains;1
468;179;241;84;land;true;plains;1
469;239;252;84;land;false;plains;1
470;211;109;231;land;false;plains;1
471;148;186;234;land;false;plains;1
472;250;126;193;land;false;plains;1
473;239;145;177;land;false;plains;1
474;216;250;82;land;false;plains;1
475;195;78;245;land;false;plains;1
476;247;214;109;land;false;plains;1
477;228;40;245;land;true;plains;1
478;69;226;217;land;false;plains;1
479;239;97;176;land;false;plains;1
480;185;202;213;land;false;plains;1
481;162;142;197;land;false;plains;1
482;163;161;188;land;true;plains;1
483;196;91;217;land;false;plains;1
484;249;136;148;land;false;plains;1
485;178;229;239;land;false;plains;1
486;168;167;199;land;false;plains;1
487;177;156;182;land;true;plains;1
488;176;137;242;land;false;plains;1
489;191;183;164;land;false;plains;1
490;139;232;242;land;false;plains;1
491;192;216;171;land;false;plains;1
492;143;238;201;land;false;plains;1
493;187;253;209;land;false;plains;1
494;226;248;64;land;false;plains;1
495;139;158;252;land;true;plains;1
496;240;228;89;land;false;plains;1
497;198;250;136;land;false;plains;1
498;190;203;218;land;false;plains;1
499;238;203;199;land;false;plains;1
500;252;161;184;land;false;plains;1
501;240;198;175;land;false;plains;1
502;146;204;211;land;false;plains;1
503;141;227;226;land;false;plains;1
504;232;94;227;land;false;plains;1
505;197;210;240;land;true;plains;1
506;229;240;171;land;false;plains;1
507;215;249;55;land;false;plains;1
508;152;170;194;land;false;plains;1
509;212;117;207;land;false;plains;1
510;192;160;193;land;true;plains;1
511;171;252;128;land;false;plains;1
512;200;182;220;land;false;plains;1
513;225;103;196;land;false;plains;1
514;197;103;228;land;false;plains;1
515;168;250;245;land;false;plains;1
516;108;224;239;land;false;plains;1
517;178;181;169;land;false;plains;1
518;242;148;116;land;true;plains;1
519;235;106;251;land;false;plains;1
520;236;185;135;land;false;plains;1
521;230;165;205;land;false;plains;1
522;249;236;139;land;false;plains;1
523;239;187;159;land;false;plains;1
524;129;188;191;land;false;plains;1
525;171;243;128;land;false;plains;1
526;244;247;209;land;false;plains;1
527;191;140;254;land;false;plains;1
528;209;182;111;land;false;plains;1
529;253;129;245;land;false;plains;1
530;106;184;233;land;false;plains;1
531;200;233;109;land;false;plains;1
532;236;226;242;land;true;plains;1
533;183;150;205;land;false;plains;1
534;236;45;236;land;false;plains;1
535;54;227;254;land;false;plains;1
536;112;193;196;land;false;plains;1
537;176;162;179;land;true;plains;1
538;93;211;234;land;false;plains;1
539;167;221;126;land;false;plains;1
540;76;246;250;land;false;plains;1
541;150;203;173;land;true;plains;1
542;160;235;110;land;false;plains;1
543;113;169;222;land;false;plains;1
544;204;243;220;land;false;plains;1
545;217;181;117;land;true;plains;1
546;148;202;203;land;false;plains;1
547;239;232;47;land;false;plains;1
548;254;218;202;land;false;plains;1
549;183;224;251;land;false;plains;1
550;240;213;80;land;false;plains;1
551;184;203;228;land;true;plains;1
552;94;235;187;land;false;plains;1
553;116;178;243;land;false;plains;1
554;162;240;136;land;false;plains;1
555;200;208;188;land;true;plains;1
556;249;123;253;land;false;plains;1
557;145;244;214;land;false;plains;1
558;131;221;152;land;false;plains;1
559;252;226;137;land;false;plains;1
560;168;219;139;land;false;plains;1
561;203;142;202;land;false;plains;1
562;242;237;23;land;false;plains;1
563;193;143;182;land;false;plains;1
564;157;224;153;land;true;plains;1
565;213;133;181;land;false;plains;1
566;235;212;196;land;false;plains;1
567;208;228;246;land;false;plains;1
568;169;150;238;land;false;plains;1
569;203;170;148;land;false;plains;1
570;241;175;130;land;false;plains;1
571;195;98;214;land;false;plains;1
572;222;193;250;land;false;plains;1
573;227;244;44;land;false;plains;1
574;253;250;200;land;true;plains;1
575;220;50;252;land;false;plains;1
576;228;200;80;land;false;plains;1
577;232;189;148;land;false;plains;1
578;47;224;251;land;false;plains;1
579;225;224;168;land;false;plains;1
580;204;229;158;land;false;plains;1
581;211;231;191;land;false;plains;1
582;246;149;208;land;false;plains;1
583;177;205;145;land;false;plains;1
584;234;101;254;land;false;plains;1
585;233;241;190;land;true;plains;1
586;209;226;69;land;false;plains;1
587;244;216;210;land;false;plains;1
588;226;86;234;land;false;plains;1
589;158;127;236;land;false;plains;1
590;151;199;215;land;false;plains;1
591;233;210;131;land;false;plains;1
592;188;241;115;land;false;plains;1
593;206;224;243;land;false;plains;1
594;218;208;119;land;false;plains;1
595;244;212;213;land;false;plains;1
596;165;185;245;land;false;plains;1
597;201;236;90;land;false;plains;1
598;245;162;114;land;true;plains;1
599;196;254;135;land;true;plains;1
600;205;190;184;land;false;plains;1
601;224;241;193;land;false;plains;1
602;216;120;206;land;false;plains;1
603;135;170;198;land;false;plains;1
604;239;95;226;land;false;plains;1
605;158;213;158;land;false;plains;1
606;174;137;208;land;false;plains;1
607;152;132;241;land;true;plains;1
608;120;253;208;land;true;plains;1
609;217;241;193;land;true;plains;1
610;187;226;185;land;false;plains;1
611;212;238;141;land;true;plains;1
612;212;66;223;land;false;plains;1
613;198;220;188;land;false;plains;1
614;140;188;233;land;false;plains;1
615;248;189;141;land;false;plains;1
616;158;243;138;land;false;plains;1
617;202;95;234;land;true;plains;1
618;56;207;240;land;false;plains;1
619;222;177;139;land;false;plains;1
620;246;252;97;land;false;plains;1
621;243;87;253;land;false;plains;1
622;201;241;196;land;false;plains;1
623;195;229;158;land;false;plains;1
624;216;200;252;land;false;plains;1
625;170;235;150;land;false;plains;1
626;200;250;238;land;false;plains;1
627;98;230;195;land;true;plains;1
628;248;134;225;land;true;plains;1
629;178;236;231;land;true;plains;1
630;176;223;106;land;false;plains;1
631;199;103;204;land;false;plains;1
632;166;236;207;land;false;plains;1
633;249;246;25;land;true;plains;1
634;182;184;230;land;true;plains;1
635;247;110;197;land;false;plains;1
636;196;180;234;land;false;plains;1
637;237;235;206;land;false;plains;1
638;227;63;249;land;false;plains;1
639;247;148;139;land;false;plains;1
640;207;211;154;land;false;plains;1
641;120;252;224;land;true;plains;1
642;193;183;233;land;true;plains;1
643;91;248;168;land;false;plains;1
644;128;200;188;land;true;plains;1
645;212;58;235;land;false;plains;1
646;244;224;80;land;true;plains;1
647;102;248;177;land;false;plains;1
648;228;227;230;land;false;plains;1
649;225;211;119;land;false;plains;1
650;192;202;173;land;false;plains;1
651;143;207;207;land;false;plains;1
652;227;213;180;land;false;plains;1
653;104;206;193;land;false;plains;1
654;196;242;242;land;false;plains;1
655;175;180;212;land;false;plains;1
656;160;142;216;land;false;plains;1
657;163;219;232;land;true;plains;1
658;156;237;112;land;false;plains;1
659;229;174;247;land;false;plains;1
660;174;145;241;land;false;plains;1
661;130;250;153;land;false;plains;1
662;221;208;252;land;false;plains;1
663;57;250;195;land;false;plains;1
664;154;221;153;land;false;plains;1
665;228;136;211;land;false;plains;1
666;254;206;152;land;false;plains;1
667;253;103;178;land;false;plains;1
668;143;220;162;land;false;plains;1
669;243;227;232;land;false;plains;1
670;172;237;224;land;true;plains;1
671;173;224;129;land;false;plains;1
672;151;214;162;land;false;plains;1
673;188;155;231;land;false;plains;1
674;228;182;165;land;true;plains;1
675;207;248;117;land;false;plains;1
676;225;117;254;land;false;plains;1
677;168;178;243;land;true;plains;1
678;200;227;100;land;false;plains;1
679;191;235;85;land;false;plains;1
680;249;164;155;land;false;plains;1
681;193;107;236;land;false;plains;1
682;185;236;239;land;false;plains;1
683;252;77;249;land;false;plains;1
684;233;192;244;land;false;plains;1
685;240;229;47;land;false;plains;1
686;246;217;41;land;false;plains;1
687;182;193;174;land;false;plains;1
688;138;239;246;land;true;plains;1
689;227;140;139;land;false;plains;1
690;159;144;211;land;false;plains;1
691;250;248;234;land;true;plains;1
692;250;221;253;land;false;plains;1
693;222;66;214;land;false;plains;1
694;176;241;138;land;false;plains;1
695;152;248;229;land;false;plains;1
696;87;224;230;land;false;plains;1
697;193;152;216;land;false;plains;1
698;147;224;189;land;false;plains;1
699;245;212;174;land;false;plains;1
700;234;229;217;land;false;plains;1
701;149;239;191;land;true;plains;1
702;144;252;182;land;false;plains;1
703;148;252;151;land;false;plains;1
704;223;45;236;land;false;plains;1
705;223;254;58;land;false;plains;1
706;128;209;237;land;false;plains;1
707;236;76;221;land;false;plains;1
708;248;216;110;land;false;plains;1
709;203;234;162;land;false;plains;1
710;207;238;145;land;false;plains;1
711;235;146;187;land;false;plains;1
712;233;99;226;land;false;plains;1
713;211;143;171;land;true;plains;1
714;166;224;205;land;false;plains;1
715;136;184;199;land;false;plains;1
716;245;219;110;land;false;plains;1
717;184;214;193;land;false;plains;1
718;159;160;189;land;false;plains;1
719;185;169;166;land;false;plains;1
720;151;228;134;land;false;plains;1
721;248;182;180;land;false;plains;1
722;227;232;57;land;false;plains;1
723;241;230;110;land;false;plains;1
724;195;250;153;land;false;plains;1
725;234;226;185;land;false;plains;1
726;174;141;236;land;false;plains;1
727;254;237;120;land;false;plains;1
728;147;169;250;land;false;plains;1
729;176;109;231;land;false;plains;1
730;204;231;209;land;false;plains;1
731;108;182;241;land;false;plains;1
732;210;186;183;land;false;plains;1
733;249;219;180;land;false;plains;1
734;223;220;213;land;false;plains;1
735;143;220;150;land;true;plains;1
736;208;215;162;land;false;plains;1
737;99;250;181;land;false;plains;1
738;103;166;236;land;false;plains;1
739;252;143;196;land;true;plains;1
740;251;182;101;land;false;plains;1
741;162;212;195;land;false;plains;1
742;248;61;198;land;false;plains;1
743;144;212;244;land;false;plains;1
744;205;138;171;land;false;plains;1
745;253;132;247;land;true;plains;1
746;236;242;123;land;false;plains;1
747;84;214;240;land;false;plains;1
748;233;219;112;land;true;plains;1
749;224;136;178;land;false;plains;1
750;240;146;175;land;false;plains;1
751;232;196;111;land;false;plains;1
752;219;215;243;land;true;plains;1
753;237;252;74;land;false;plains;1
754;141;124;253;land;false;plains;1
755;108;219;222;land;false;plains;1
756;241;131;238;land;false;plains;1
757;245;176;108;land;false;plains;1
758;219;190;96;land;true;plains;1
759;200;224;140;land;true;plains;1
760;208;199;196;land;false;plains;1
761;208;229;224;land;false;plains;1
762;239;250;91;land;false;plains;1
763;65;233;216;land;false;plains;1
764;221;226;55;land;false;plains;1
765;234;203;187;land;true;plains;1
766;166;221;199;land;false;plains;1
767;245;210;181;land;false;plains;1
768;241;196;143;land;false;plains;1
769;132;241;247;land;false;plains;1
770;199;120;207;land;true;plains;1
771;214;163;159;land;false;plains;1
772;248;151;192;land;false;plains;1
773;200;246;217;land;false;plains;1
774;248;198;198;land;false;plains;1
775;67;208;246;land;true;plains;1
776;190;87;226;land;false;plains;1
777;237;243;68;land;false;plains;1
778;194;237;221;land;false;plains;1
779;253;145;193;land;false;plains;1
780;146;248;182;land;false;plains;1
781;211;205;123;land;false;plains;1
782;176;235;168;land;false;plains;1
783;212;68;236;land;false;plains;1
784;53;249;231;land;false;plains;1
785;159;201;142;land;false;plains;1
786;195;150;200;land;false;plains;1
787;189;211;111;land;false;plains;1
788;228;126;235;land;true;plains;1
789;199;233;144;land;false;plains;1
790;133;252;133;land;false;plains;1
791;130;203;246;land;false;plains;1
792;106;217;189;land;false;plains;1
793;166;185;246;land;false;plains;1
794;187;220;116;land;false;plains;1
795;100;202;246;land;true;plains;1
796;234;208;134;land;true;plains;1
797;187;143;202;land;false;plains;1
798;227;223;238;land;false;plains;1
799;176;186;165;land;false;plains;1
800;250;66;193;land;false;plains;1
801;204;203;122;land;false;plains;1
802;174;251;184;land;false;plains;1
803;151;223;249;land;false;plains;1
804;145;181;190;land;false;plains;1
805;92;247;246;land;false;plains;1
806;205;80;223;land;false;plains;1
807;119;208;180;land;false;plains;1
808;185;217;244;land;true;plains;1
809;112;151;242;land;true;plains;1
810;154;169;194;land;false;plains;1
811;168;242;119;land;false;plains;1
812;193;188;172;land;false;plains;1
813;161;215;176;land;true;plains;1
814;118;244;175;land;false;plains;1
815;207;249;142;land;false;plains;1
816;197;81;243;land;false;plains;1
817;195;198;205;land;false;plains;1
818;177;223;109;land;true;plains;1
819;182;163;187;land;true;plains;1
820;239;195;222;land;true;plains;1
821;249;145;147;land;true;plains;1
822;209;178;124;land;false;plains;1
